Date,Segment_id,x,y,Evapotranspiration,Precipitation,Irrigation_pumping,Observed
722175,130,785230,14566560,2.12,18.82,0,58.1459016
722206,130,785230,14566560,5.39,18.82,0,54.2459016
722236,130,785230,14566560,9.17,18.82,-0.11912,48.6106557
722267,130,785230,14566560,10.62,18.82,-0.25095,41.0606557
722298,130,785230,14566560,9.03,18.82,-0.25722,39.804918
722328,130,785230,14566560,6.91,18.82,-0.16612,45.304918
722359,130,785230,14566560,2.39,18.82,0,49.7967213
722389,130,785230,14566560,0.98,18.82,0,53.2467213
722420,130,785230,14566560,0.97,18.82,0,55
722451,130,785230,14566560,0.45,11.96,0,55
722479,130,785230,14566560,0.37,11.96,0,54.2449153
722510,130,785230,14566560,1.87,11.96,0,52.5949153
722540,130,785230,14566560,2.99,11.96,0,50.1786885
722571,130,785230,14566560,4.73,11.96,0,46.9786885
722601,130,785230,14566560,8.18,11.96,-0.25107,42.495082
722632,130,785230,14566560,11.49,11.96,-0.52892,36.595082
722663,130,785230,14566560,6.53,11.96,-0.54214,34.557377
722693,130,785230,14566560,8.1,11.96,-0.35013,36.707377
722724,130,785230,14566560,3.12,11.96,0,39.4967213
722754,130,785230,14566560,0.95,11.96,0,42.9467213
722785,130,785230,14566560,0.51,11.96,0,42.958065
722816,130,785230,14566560,0.15,14.82,0,39.358065
722844,130,785230,14566560,0.92,14.82,0,39.811017
722875,130,785230,14566560,0.68,14.82,0,44.861017
722905,130,785230,14566560,1.96,14.82,0,46.934426
722936,130,785230,14566560,4.34,14.82,0,45.534426
722966,130,785230,14566560,6.52,14.82,-0.33712,43.0647541
722997,130,785230,14566560,9.06,14.82,-0.71019,39.4147541
723028,130,785230,14566560,6.47,14.82,-0.72795,38.7786885
723058,130,785230,14566560,8.28,14.82,-0.47013,41.3786885
723089,130,785230,14566560,4.18,14.82,0,45.257377
723119,130,785230,14566560,0.35,14.82,0,50.457377
723150,130,785230,14566560,0.56,14.82,0,53.9467742
723181,130,785230,14566560,0.23,21.4,0,55.6967742
723210,130,785230,14566560,0.83,21.4,0,55.2233333
723241,130,785230,14566560,0.73,21.4,0,52.2733333
723271,130,785230,14566560,1.69,21.4,0,49.582787
723302,130,785230,14566560,4.91,21.4,0,47.232787
723332,130,785230,14566560,9.3,21.4,-0.32603,44.8827869
723363,130,785230,14566560,8.3,21.4,-0.68683,42.5327869
723394,130,785230,14566560,9.97,21.4,-0.704,41.8901639
723424,130,785230,14566560,7.24,21.4,-0.45466,43.0901639
723455,130,785230,14566560,4.03,21.4,0,45.3967213
723485,130,785230,14566560,1.19,21.4,0,48.8467213
723516,130,785230,14566560,1.19,21.4,0,50.8177419
723547,130,785230,14566560,1.05,20.85,0,51.2677419
723575,130,785230,14566560,1.15,20.85,0,52.7584746
723606,130,785230,14566560,0.35,20.85,0,55.5084746
723636,130,785230,14566560,4.46,20.85,0,55.692623
723667,130,785230,14566560,4.21,20.85,0,52.942623
723697,130,785230,14566560,8.59,20.85,-0.26721,50.192623
723728,130,785230,14566560,6.97,20.85,-0.56293,47.442623
723759,130,785230,14566560,8.41,20.85,-0.577,47.2786885
723789,130,785230,14566560,7,20.85,-0.37265,49.8786885
723820,130,785230,14566560,1.66,20.85,0,51.6918033
723850,130,785230,14566560,1.23,20.85,0,52.6918033
723881,130,785230,14566560,1.06,20.85,0,52.4258065
723912,130,785230,14566560,0.79,25.44,0,50.8258065
723940,130,785230,14566560,1,25.44,0,49.633898
723971,130,785230,14566560,1.51,25.44,0,48.833898
724001,130,785230,14566560,4.46,25.44,0,49.731148
724032,130,785230,14566560,4.77,25.44,0,52.531148
724062,130,785230,14566560,6.26,25.44,-0.22366,52.2409836
724093,130,785230,14566560,9.57,25.44,-0.47117,48.5409836
724124,130,785230,14566560,7.49,25.44,-0.48295,47.657377
724154,130,785230,14566560,6.27,25.44,-0.3119,49.807377
724185,130,785230,14566560,2.68,25.44,0,52.547541
724215,130,785230,14566560,0.76,25.44,0,55.897541
724246,130,785230,14566560,0.3,25.44,0,57.5032258
724277,130,785230,14566560,0.71,16.22,0,57.3032258
724305,130,785230,14566560,0.98,16.22,0,58.4813559
724336,130,785230,14566560,0.34,16.22,0,61.28135593
724366,130,785230,14566560,0.73,16.22,0,59.7098361
724397,130,785230,14566560,3.67,16.22,0,53.2098361
724427,130,785230,14566560,5.85,16.22,-0.28375,48.8967213
724458,130,785230,14566560,9.27,16.22,-0.59777,46.9967213
724489,130,785230,14566560,10.55,16.22,-0.61271,45.6065574
724519,130,785230,14566560,8.8,16.22,-0.39571,44.8065574
724550,130,785230,14566560,4.62,16.22,0,43.5393443
724580,130,785230,14566560,0.57,16.22,0,41.789344
724611,130,785230,14566560,0.3,16.22,0,45.714516
724642,130,785230,14566560,0.34,13.53,0,55.6645161
724671,130,785230,14566560,0.45,13.53,0,61.5
724702,130,785230,14566560,0.64,13.53,0,63
724732,130,785230,14566560,0.74,13.53,0,60.37704918
724763,130,785230,14566560,3.86,13.53,0,53.1770492
724793,130,785230,14566560,7.97,13.53,-0.36876,47.6409836
724824,130,785230,14566560,9.5,13.53,-0.77684,43.94098361
724855,130,785230,14566560,7.12,13.53,-0.79626,45.442623
724885,130,785230,14566560,7.43,13.53,-0.51425,52.442623
724916,130,785230,14566560,3.18,13.53,0,56.6885246
724946,130,785230,14566560,2.39,13.53,0,58.0885246
724977,130,785230,14566560,1.03,13.53,0,58.6548387
725008,130,785230,14566560,0.41,17.29,0,58.3548387
725036,130,785230,14566560,0.7,17.29,0,57.76525424
725067,130,785230,14566560,1.7,17.29,0,56.81525424
725097,130,785230,14566560,2.39,17.29,0,52.8532787
725128,130,785230,14566560,5.92,17.29,0,45.6032787
725158,130,785230,14566560,8.67,17.29,-0.40614,43.392623
725189,130,785230,14566560,8.01,17.29,-0.85559,46.74262295
725220,130,785230,14566560,9.55,17.29,-0.87698,50.3442623
725250,130,785230,14566560,5.06,17.29,-0.56638,54.0942623
725281,130,785230,14566560,2.83,17.29,0,56.3196721
725311,130,785230,14566560,0.56,17.29,0,56.9696721
725342,130,785230,14566560,0.36,17.29,0,57.5177419
725373,130,785230,14566560,1.1,15.04,0,57.9677419
725401,130,785230,14566560,0.47,15.04,0,57.46779661
725432,130,785230,14566560,2.41,15.04,0,55.86779661
725462,130,785230,14566560,5.01,15.04,0,53.1459016
725493,130,785230,14566560,6.48,15.04,0,49.24590164
725523,130,785230,14566560,7.13,15.04,-0.3867,45.70245902
725554,130,785230,14566560,11.66,15.04,-0.81465,42.552459
725585,130,785230,14566560,9.71,15.04,-0.83501,42.5967213
725615,130,785230,14566560,5.01,15.04,-0.53928,46.0467213
725646,130,785230,14566560,1.45,15.04,0,48.66065574
725676,130,785230,14566560,1.11,15.04,0,50.4106557
725707,130,785230,14566560,0.68,15.04,0,51.2758065
725738,130,785230,14566560,0.71,15.08,0,51.2258065
725766,130,785230,14566560,0.35,15.08,0,52.870339
725797,130,785230,14566560,0.82,15.08,0,56.52033898
725827,130,785230,14566560,3.94,15.08,0,57.7868852
725858,130,785230,14566560,4.85,15.08,0,56.2868852
725888,130,785230,14566560,8.04,15.08,-0.36557,50.1278689
725919,130,785230,14566560,9.55,15.08,-0.77012,38.8278689
725950,130,785230,14566560,6.56,15.08,-0.78937,35.7032787
725980,130,785230,14566560,5.97,15.08,-0.5098,41.40327869
726011,130,785230,14566560,2.72,15.08,0,45.9229508
726041,130,785230,14566560,0.82,15.08,0,49.2229508
726072,130,785230,14566560,0.5,15.08,0,49.3516129
726103,130,785230,14566560,0,15.73,0,46.151613
726132,130,785230,14566560,0.79,15.73,0,46.9966667
726163,130,785230,14566560,1.09,15.73,0,52.3466667
726193,130,785230,14566560,2.36,15.73,0,52.0622951
726224,130,785230,14566560,4.53,15.73,0,45.4622951
726254,130,785230,14566560,9.18,15.73,-0.39806,41.2868852
726285,130,785230,14566560,9.45,15.73,-0.83857,39.7868852
726316,130,785230,14566560,9.56,15.73,-0.85954,40.91803279
726346,130,785230,14566560,6.57,15.73,-0.55512,44.8180328
726377,130,785230,14566560,3.48,15.73,0,47.8819672
726407,130,785230,14566560,1.29,15.73,0,50.08196721
726438,130,785230,14566560,0.75,15.73,0,51.5870968
726469,130,785230,14566560,0.7,15.2,0,52.3870968
726497,130,785230,14566560,0.48,15.2,0,53.0288136
726528,130,785230,14566560,1.9,15.2,0,53.52881356
726558,130,785230,14566560,4.9,15.2,0,50.4245902
726589,130,785230,14566560,7.78,15.2,0,43.3245902
726619,130,785230,14566560,5.92,15.2,-0.36514,38.1737705
726650,130,785230,14566560,9.87,15.2,-0.76923,35.1737705
726681,130,785230,14566560,7.14,15.2,-0.78846,35.6655738
726711,130,785230,14566560,5.87,15.2,-0.50922,39.86557377
726742,130,785230,14566560,2.79,15.2,0,43.42622951
726772,130,785230,14566560,1.42,15.2,0,46.3262295
726803,130,785230,14566560,0.66,15.2,0,48.6951613
726834,130,785230,14566560,0.58,18.75,0,50.5451613
726862,130,785230,14566560,0.75,18.75,0,51.2940678
726893,130,785230,14566560,0.74,18.75,0,50.8440678
726923,130,785230,14566560,2.31,18.75,0,48.7221311
726954,130,785230,14566560,4.46,18.75,0,44.7721311
726984,130,785230,14566560,9.71,18.75,-0.47395,40.8221311
727015,130,785230,14566560,7.17,18.75,-0.99845,36.8721311
727046,130,785230,14566560,6.72,18.75,-1.0234,35.9803279
727076,130,785230,14566560,7.67,18.75,-0.66096,38.3803279
727107,130,785230,14566560,3.4,18.75,0,41.8622951
727137,130,785230,14566560,0.99,18.75,0,46.4622951
727168,130,785230,14566560,0.66,18.75,0,49.1629032
727199,130,785230,14566560,0.73,24.15,0,49.9129032
727227,130,785230,14566560,1.29,24.15,0,50.7347458
727258,130,785230,14566560,1.17,24.15,0,51.6847458
727288,130,785230,14566560,3.85,24.15,0,51.9622951
727319,130,785230,14566560,5.31,24.15,0,51.4622951
727349,130,785230,14566560,8.15,24.15,-0.38591,49.75
727380,130,785230,14566560,8.69,24.15,-0.81298,46.7
727411,130,785230,14566560,9.41,24.15,-0.83331,43.1327869
727441,130,785230,14566560,6.72,24.15,-0.53818,39.1327869
727472,130,785230,14566560,2.29,24.15,0,40.345902
727502,130,785230,14566560,0.23,24.15,0,46.9459016
727533,130,785230,14566560,0.63,24.15,0,51.8241935
727564,130,785230,14566560,0,19.99,0,54.9741935
727593,130,785230,14566560,1.1,19.99,0,55.2
727624,130,785230,14566560,0.83,19.99,0,52.2
727654,130,785230,14566560,4.51,19.99,0,47.3909836
727685,130,785230,14566560,8.06,19.99,0,40.640984
727715,130,785230,14566560,5.74,19.99,-0.27006,37.480328
727746,130,785230,14566560,8.25,19.99,-0.56893,38.280328
727777,130,785230,14566560,6.6,19.99,-0.58315,39.2409836
727807,130,785230,14566560,7.51,19.99,-0.37662,40.3409836
727838,130,785230,14566560,2.89,19.99,0,40.7278689
727868,130,785230,14566560,0.54,19.99,0,40.377869
727899,130,785230,14566560,0.4,19.99,0,41.046774
727930,130,785230,14566560,0.42,18.53,0,42.796774
727958,130,785230,14566560,0.36,18.53,0,45.942373
727989,130,785230,14566560,1.34,18.53,0,50.8423729
728019,130,785230,14566560,1.09,18.53,0,52.0262295
728050,130,785230,14566560,5.68,18.53,0,48.9262295
728080,130,785230,14566560,8.25,18.53,-0.19908,44.3286885
728111,130,785230,14566560,7.02,18.53,-0.41938,38.0786885
728142,130,785230,14566560,9.02,18.53,-0.42987,38.242623
728172,130,785230,14566560,6.88,18.53,-0.27762,45.242623
728203,130,785230,14566560,3.2,18.53,0,49.5131148
728233,130,785230,14566560,1.75,18.53,0,50.9631148
728264,130,785230,14566560,1.68,18.53,0,50.9983871
728295,130,785230,14566560,0.7,19.29,0,49.5483871
728323,130,785230,14566560,0.77,19.29,0,48.3423729
728354,130,785230,14566560,1.96,19.29,0,47.3423729
728384,130,785230,14566560,2.72,19.29,0,45.4688525
728415,130,785230,14566560,8.34,19.29,0,42.6688525
728445,130,785230,14566560,10.99,19.29,-0.41012,39.2508197
728476,130,785230,14566560,9.27,19.29,-0.86397,35.1508197
728507,130,785230,14566560,10.1,19.29,-0.88557,35.0163934
728537,130,785230,14566560,6.29,19.29,-0.57193,39.1163934
728568,130,785230,14566560,0.71,19.29,0,41.7901639
728598,130,785230,14566560,0.53,19.29,0,42.9901639
728629,130,785230,14566560,0.77,19.29,0,43.212903
728660,130,785230,14566560,0.37,20.07,0,42.412903
728688,130,785230,14566560,1.03,20.07,0,42.983898
728719,130,785230,14566560,1.32,20.07,0,45.133898
728749,130,785230,14566560,2.4,20.07,0,47.3934426
728780,130,785230,14566560,2.28,20.07,0,49.6934426
728810,130,785230,14566560,5.66,20.07,-0.38527,47.1442623
728841,130,785230,14566560,10.19,20.07,-0.81162,39.2442623
728872,130,785230,14566560,11,20.07,-0.83191,36.452459
728902,130,785230,14566560,6.36,20.07,-0.53728,39.202459
728933,130,785230,14566560,4.79,20.07,0,43.5016393
728963,130,785230,14566560,2.18,20.07,0,49.4016393
728994,130,785230,14566560,1.13,20.07,0,51.89193548
729025,130,785230,14566560,0.69,19.87,0,50.8419355
729054,130,785230,14566560,1.22,19.87,0,48.5266667
729085,130,785230,14566560,1.01,19.87,0,44.726667
729115,130,785230,14566560,5.1,19.87,0,41.22623
729146,130,785230,14566560,5.03,19.87,0,38.12623
729176,130,785230,14566560,7.41,19.87,-0.29273,35.644262
729207,130,785230,14566560,8.35,19.87,-0.61667,33.844262
729238,130,785230,14566560,7.7,19.87,-0.63209,35.4081967
729268,130,785230,14566560,4.27,19.87,-0.40822,40.5081967
729299,130,785230,14566560,2.7,19.87,0,44.304918
729329,130,785230,14566560,1.13,19.87,0,46.754918
729360,130,785230,14566560,0.98,19.87,0,45.5806452
729391,130,785230,14566560,0.52,16.41,0,40.580645
729419,130,785230,14566560,0.69,16.41,0,38
729450,130,785230,14566560,2.03,16.41,0,38
729480,130,785230,14566560,2.82,16.41,0,37.738525
729511,130,785230,14566560,6.3,16.41,0,37.188525
729541,130,785230,14566560,7.44,16.41,-0.46236,35.307377
729572,130,785230,14566560,10.88,16.41,-0.97404,31.957377
729603,130,785230,14566560,7.34,16.41,-0.99839,30.5196721
729633,130,785230,14566560,6.85,16.41,-0.64479,31.1696721
729664,130,785230,14566560,2.28,16.41,0,33.196721
729694,130,785230,14566560,1.02,16.41,0,36.646721
729725,130,785230,14566560,0.58,16.41,0,38.520968
729756,130,785230,14566560,0.96,14.22,0,38.770968
729784,130,785230,14566560,0.37,14.22,0,39.563559
729815,130,785230,14566560,1.6,14.22,0,41.013559
729845,130,785230,14566560,2.76,14.22,0,40.682787
729876,130,785230,14566560,8.1,14.22,0,38.3327869
729906,130,785230,14566560,9.5,14.22,-0.50096,35.3172131
729937,130,785230,14566560,8.18,14.22,-1.0553,31.5672131
729968,130,785230,14566560,8.37,14.22,-1.0817,29.9688525
729998,130,785230,14566560,8.05,14.22,-0.69861,30.7188525
730029,130,785230,14566560,2.13,14.22,0,35.2065574
730059,130,785230,14566560,0.83,14.22,0,43.5565574
730090,130,785230,14566560,0.87,14.22,0,48.55
730121,130,785230,14566560,1,19.91,0,50.1
730149,130,785230,14566560,1.3,19.91,0,50.96864407
730180,130,785230,14566560,2.38,19.91,0,51.11864407
730210,130,785230,14566560,3.83,19.91,0,47.4680328
730241,130,785230,14566560,6.42,19.91,0,39.618033
730271,130,785230,14566560,6.98,19.91,-0.35341,32.909016
730302,130,785230,14566560,9.35,19.91,-0.74451,27.459016
730333,130,785230,14566560,5.37,19.91,-0.76313,25.977049
730363,130,785230,14566560,5.05,19.91,-0.49285,28.777049
730394,130,785230,14566560,2.45,19.91,0,32.068852
730424,130,785230,14566560,1.47,19.91,0,35.868852
730455,130,785230,14566560,0.71,19.91,0,39.082258
730486,130,785230,14566560,0.81,15.16,0,41.732258
730515,130,785230,14566560,1.17,15.16,0,42.213333
730546,130,785230,14566560,0.69,15.16,0,40.313333
730576,130,785230,14566560,4.95,15.16,0,36.851639
730607,130,785230,14566560,8.5,15.16,0,31.701639
730637,130,785230,14566560,9.81,15.16,-0.61408,29.142623
730668,130,785230,14566560,9.78,15.16,-1.2937,29.442623
730699,130,785230,14566560,9.54,15.16,-1.326,30.6819672
730729,130,785230,14566560,5.19,15.16,-0.85637,32.8819672
712344,97,727150,14402880,5.91,13.72,0,2.409677
712374,97,727150,14402880,9.4,13.72,-0.052541,6.97541
712405,97,727150,14402880,9.23,13.72,-0.11068,7.97541
712436,97,727150,14402880,8.88,13.72,-0.11345,9.581967
712466,97,727150,14402880,3.92,13.72,-0.073271,11.781967
712497,97,727150,14402880,4.54,13.72,0,14.793443
712527,97,727150,14402880,1.11,13.72,0,18.6434426
712558,97,727150,14402880,0.91,13.72,0,21.9548387
712589,97,727150,14402880,0.66,23.87,0,24.7548387
712617,97,727150,14402880,0.48,23.87,0,24.9872881
712648,97,727150,14402880,1.5,23.87,0,22.3372881
712678,97,727150,14402880,1.34,23.87,0,20.115574
712709,97,727150,14402880,5.43,23.87,0,18.465574
712739,97,727150,14402880,5.9,23.87,-0.052808,18.09918
712770,97,727150,14402880,8.93,23.87,-0.11125,19.14918
712801,97,727150,14402880,8.24,23.87,-0.11403,20.2163934
712831,97,727150,14402880,6.38,23.87,-0.073644,21.2663934
712862,97,727150,14402880,3.64,23.87,0,20.8655738
712892,97,727150,14402880,1.95,23.87,0,18.965574
712923,97,727150,14402880,0.6,23.87,0,20.056452
712954,97,727150,14402880,0.79,12.11,0,24.3064516
712983,97,727150,14402880,0.57,12.11,0,26.08
713014,97,727150,14402880,0.38,12.11,0,25.18
713044,97,727150,14402880,2.31,12.11,0,22.8221311
713075,97,727150,14402880,4.97,12.11,0,18.8721311
713105,97,727150,14402880,11.18,12.11,-0.10826,13.0442623
713136,97,727150,14402880,11.57,12.11,-0.22808,5.144262
713167,97,727150,14402880,9.6,12.11,-0.23378,3.163934
713197,97,727150,14402880,7.21,12.11,-0.15098,7.563934
713228,97,727150,14402880,2.93,12.11,0,11.668852
713258,97,727150,14402880,0.16,12.11,0,15.468852
713289,97,727150,14402880,0,12.11,0,17.73871
713320,97,727150,14402880,0.77,12.89,0,18.43871
713348,97,727150,14402880,0.64,12.89,0,20.15
713379,97,727150,14402880,1.72,12.89,0,23.1
713409,97,727150,14402880,1.96,12.89,0,22.0852459
713440,97,727150,14402880,6.85,12.89,0,16.5852459
713470,97,727150,14402880,8.9,12.89,-0.10607,10.4434426
713501,97,727150,14402880,8.8,12.89,-0.22345,3.593443
713532,97,727150,14402880,7.63,12.89,-0.22904,2.532787
713562,97,727150,14402880,8.06,12.89,-0.14792,7.6827869
713593,97,727150,14402880,2.69,12.89,0,15.2918033
713623,97,727150,14402880,0.61,12.89,0,25.44180328
713654,97,727150,14402880,0.29,12.89,0,30.8177419
713685,97,727150,14402880,0.74,9.99,0,31.2677419
713713,97,727150,14402880,1.44,9.99,0,31.4313559
713744,97,727150,14402880,0.73,9.99,0,31.2813559
713774,97,727150,14402880,5.96,9.99,0,26.0893443
713805,97,727150,14402880,6.26,9.99,0,15.3393443
713835,97,727150,14402880,9.69,9.99,-0.133,8.107377
713866,97,727150,14402880,10.42,9.99,-0.28018,4.757377
713897,97,727150,14402880,9.78,9.99,-0.28718,2.2622951
713927,97,727150,14402880,6.2,9.99,-0.18547,0.762295
713958,97,727150,14402880,1.58,9.99,0,5.213115
713988,97,727150,14402880,1.47,9.99,0,15.8131148
714019,97,727150,14402880,0.98,9.99,0,23.183871
714050,97,727150,14402880,0.54,11.33,0,27.283871
714078,97,727150,14402880,0.48,11.33,0,28.4618644
714109,97,727150,14402880,1.38,11.33,0,26.41186441
714139,97,727150,14402880,3.03,11.33,0,24.04016393
714170,97,727150,14402880,5.6,11.33,0,21.39016393
714200,97,727150,14402880,6.32,11.33,-0.1154,15.3172131
714231,97,727150,14402880,10.01,11.33,-0.24311,5.4672131
714262,97,727150,14402880,9.03,11.33,-0.24918,6.3
714292,97,727150,14402880,6.97,11.33,-0.16093,18.5
714323,97,727150,14402880,3.03,11.33,0,25.2163934
714353,97,727150,14402880,0.88,11.33,0,26.2663934
714384,97,727150,14402880,0.92,11.33,0,27.0903226
714415,97,727150,14402880,0.65,12.16,0,27.6903226
714444,97,727150,14402880,0.7,12.16,0,28.0466667
714475,97,727150,14402880,1.51,12.16,0,28.1466667
714505,97,727150,14402880,3.24,12.16,0,23.11311475
714536,97,727150,14402880,7.89,12.16,0,12.4131148
714566,97,727150,14402880,9.88,12.16,-0.24473,6.5147541
714597,97,727150,14402880,8.01,12.16,-0.51557,5.9147541
714628,97,727150,14402880,7.79,12.16,-0.52846,5.2065574
714658,97,727150,14402880,7.65,12.16,-0.34129,4.4065574
714689,97,727150,14402880,2.8,12.16,0,10.3196721
714719,97,727150,14402880,0,12.16,0,23.1696721
714750,97,727150,14402880,0.51,12.16,0,30.9096774
714781,97,727150,14402880,0.52,20.55,0,33.4096774
714809,97,727150,14402880,1.22,20.55,0,34.9059322
714840,97,727150,14402880,1.11,20.55,0,35.3559322
714870,97,727150,14402880,0.6,20.55,0,35.2196721
714901,97,727150,14402880,3.09,20.55,0,34.4196721
714931,97,727150,14402880,7.78,20.55,-0.21233,31.7893443
714962,97,727150,14402880,7.3,20.55,-0.44731,27.1393443
714993,97,727150,14402880,9.22,20.55,-0.45849,24.0360656
715023,97,727150,14402880,7.98,20.55,-0.29611,22.6860656
715054,97,727150,14402880,3.33,20.55,0,23.52459016
715084,97,727150,14402880,1.83,20.55,0,26.62459016
715115,97,727150,14402880,1.29,20.55,0,28.63548387
